% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1166833, Fri Oct 25 12:12:48 2019
95 570 -0.21806447106840227 -0.21806447106840227 0 0 1 1
96 576 -0.3512544085082492 -0.3512544085082492 0 0 1 1
97 582 -0.23956602665288013 -0.2395660266528801 0 0 1 1
98 588 -0.22086646612059016 -0.22086646612059016 0 0 1 1
99 594 -0.15108462089552574 -0.15108462089552574 0 0 1 1
100 600 -0.09275447640470683 -0.09275447640470683 0 0 1 1
101 606 -0.2038085786474105 -0.2038085786474105 0 0 1 1
102 612 -0.24663293373717277 -0.2466329337371728 0 0 1 1
103 618 0 0 0.2764854782646479 0.2764854782646479 1 1
104 624 0 0 0.24114842580506488 0.24114842580506488 1 1
105 630 -0.0010859563100203342 -0.0010859563100203342 0 0 1 1
106 636 0 0 0.06065144614115472 0.06065144614115472 1 1
107 642 0 0 0.23802732174289373 0.2380273217428937 1 1
108 648 0 0 0.1986767160268299 0.1986767160268299 1 1
109 654 -0.12533104971982661 -0.12533104971982661 0 0 1 1
110 660 -0.02998270013010043 -0.02998270013010043 0 0 1 1
111 666 0 0 0.054310441171287596 0.05431044117128759 1 1
112 672 0 0 0.25796146641511314 0.25796146641511314 1 1
113 678 0 0 0.12779507006478705 0.12779507006478705 1 1
114 684 0 0 0.04255655553120418 0.04255655553120418 1 1
115 690 -0.05933674431457871 -0.05933674431457871 0 0 1 1
116 696 -0.018684615549706893 -0.018684615549706893 0 0 1 1
117 702 -0.03534036244702697 -0.03534036244702697 0 0 1 1
118 708 -0.14773218774709035 -0.14773218774709035 0 0 1 1
119 714 -0.20846964539849064 -0.2084696453984906 0 0 1 1
120 720 -0.2616457867479427 -0.2616457867479427 0 0 1 1
121 726 -0.3698448654214302 -0.3698448654214302 0 0 1 1
122 732 -0.2836609667950044 -0.2836609667950044 0 0 1 1
123 738 -0.3123438420934912 -0.3123438420934912 0 0 1 1
124 744 -0.18968263984827147 -0.18968263984827147 0 0 1 1
125 750 -0.3526504725644186 -0.3526504725644186 0 0 1 1
126 756 -0.3698905957030324 -0.3698905957030324 0 0 1 1
127 762 -0.2005177573627278 -0.2005177573627278 0 0 1 1
128 768 -0.01234652199311379 -0.012346521993113788 0 0 1 1
129 774 -0.1385083865233348 -0.1385083865233348 0 0 1 1
130 780 -0.01173045313065173 -0.01173045313065173 0 0 1 1
131 786 -0.017260586886205406 -0.017260586886205406 0 0 1 1
132 792 0 0 0.1428491903154535 0.1428491903154535 1 1
133 798 -0.035479834924386174 -0.035479834924386174 0 0 1 1
134 804 0 0 0.08084697241146317 0.08084697241146317 1 1
135 810 0 0 0.1377088178406941 0.1377088178406941 1 1
136 816 -0.04333498419186781 -0.04333498419186781 0 0 1 1
136 816 -0.04333498419186781 -0.04333498419186781 0 0 1 1
137 822 -0.1295734075656722 -0.1295734075656722 0 0 1 1
137 822 -0.1295734075656722 -0.1295734075656722 0 0 1 1
138 828 0 0 0.047384458692502046 0.047384458692502046 1 1
138 828 0 0 0.047384458692502046 0.047384458692502046 1 1
139 834 0 0 0.11422280828438394 0.11422280828438393 1 1
139 834 0 0 0.11422280828438394 0.11422280828438393 1 1
140 840 -0.13394756298278396 -0.13394756298278396 0 0 1 1
140 840 -0.13394756298278396 -0.13394756298278396 0 0 1 1
141 846 -0.16912960552617948 -0.16912960552617948 0 0 1 1
141 846 -0.16912960552617948 -0.16912960552617948 0 0 1 1
142 852 -0.04100139079599693 -0.04100139079599693 0 0 1 1
142 852 -0.04100139079599693 -0.04100139079599693 0 0 1 1
143 858 -0.09406291103829967 -0.09406291103829967 0 0 1 1
143 858 -0.09406291103829967 -0.09406291103829967 0 0 1 1
144 864 0 0 0.198662124101521 0.198662124101521 1 1
144 864 0 0 0.198662124101521 0.198662124101521 1 1
145 870 0 0 0.15032046626263243 0.15032046626263243 1 1
145 870 0 0 0.15032046626263243 0.15032046626263243 1 1
